id,name,country_id/id,siruta,state_id/id,zipcode,municipality
base.RO_1026,Alba Iulia,base.ro,1026,base.RO_AB,,Alba Iulia
base.RO_1035,Bărăbanț,base.ro,1035,base.RO_AB,510001,Alba Iulia
base.RO_1044,Micești,base.ro,1044,base.RO_AB,510002,Alba Iulia
base.RO_1053,Oarda,base.ro,1053,base.RO_AB,510003,Alba Iulia
base.RO_1062,Pâclișa,base.ro,1062,base.RO_AB,510004,Alba Iulia
base.RO_1080,Ciugud,base.ro,1080,base.RO_AB,517240,Ciugud
base.RO_1099,Drâmbar,base.ro,1099,base.RO_AB,517241,Ciugud
base.RO_1106,Limba,base.ro,1106,base.RO_AB,517242,Ciugud
base.RO_1115,Hăpria,base.ro,1115,base.RO_AB,517243,Ciugud
base.RO_1124,Șeușa,base.ro,1124,base.RO_AB,517244,Ciugud
base.RO_1133,Teleac,base.ro,1133,base.RO_AB,517246,Ciugud
base.RO_1160,Abrud,base.ro,1160,base.RO_AB,515100,Abrud
base.RO_1179,Abrud-Sat,base.ro,1179,base.RO_AB,515101,Abrud
base.RO_1188,Gura Cornei,base.ro,1188,base.RO_AB,515102,Abrud
base.RO_1197,Soharu,base.ro,1197,base.RO_AB,515103,Abrud
base.RO_1222,Aiud,base.ro,1222,base.RO_AB,515200,Aiud
base.RO_1231,Aiudul de Sus,base.ro,1231,base.RO_AB,515201,Aiud
base.RO_1240,Gâmbaș,base.ro,1240,base.RO_AB,515203,Aiud
base.RO_1259,Măgina,base.ro,1259,base.RO_AB,515207,Aiud
base.RO_1268,Păgida,base.ro,1268,base.RO_AB,515208,Aiud
base.RO_1277,Ciumbrud,base.ro,1277,base.RO_AB,515202,Aiud
base.RO_1286,Gârbova de Jos,base.ro,1286,base.RO_AB,515204,Aiud
base.RO_1295,Gârbova de Sus,base.ro,1295,base.RO_AB,515205,Aiud
base.RO_1302,Gârbovița,base.ro,1302,base.RO_AB,515206,Aiud
base.RO_1311,Sâncrai,base.ro,1311,base.RO_AB,515209,Aiud
base.RO_1320,Țifra,base.ro,1320,base.RO_AB,515210,Aiud
base.RO_1357,Blaj,base.ro,1357,base.RO_AB,515400,Blaj
base.RO_1366,Deleni-Obârșie,base.ro,1366,base.RO_AB,515401,Blaj
base.RO_1375,Flitești,base.ro,1375,base.RO_AB,515402,Blaj
base.RO_1384,Izvoarele,base.ro,1384,base.RO_AB,515403,Blaj
base.RO_1393,Petrisat,base.ro,1393,base.RO_AB,515405,Blaj
base.RO_1400,Tiur,base.ro,1400,base.RO_AB,515407,Blaj
base.RO_1419,Veza,base.ro,1419,base.RO_AB,515408,Blaj
base.RO_1428,Mănărade,base.ro,1428,base.RO_AB,515404,Blaj
base.RO_1437,Spătac,base.ro,1437,base.RO_AB,515406,Blaj
base.RO_1464,Câmpeni,base.ro,1464,base.RO_AB,515500,Câmpeni
base.RO_1473,Boncești,base.ro,1473,base.RO_AB,515501,Câmpeni
base.RO_1482,Borlești,base.ro,1482,base.RO_AB,515502,Câmpeni
base.RO_1491,Botești,base.ro,1491,base.RO_AB,515503,Câmpeni
base.RO_1507,Certege,base.ro,1507,base.RO_AB,515504,Câmpeni
base.RO_1516,Coasta Vâscului,base.ro,1516,base.RO_AB,515505,Câmpeni
base.RO_1525,Dănduț,base.ro,1525,base.RO_AB,515506,Câmpeni
base.RO_1534,Dealu Bistrii,base.ro,1534,base.RO_AB,515507,Câmpeni
base.RO_1543,Dealu Capsei,base.ro,1543,base.RO_AB,515508,Câmpeni
base.RO_1552,Dric,base.ro,1552,base.RO_AB,515509,Câmpeni
base.RO_1561,Fața Abrudului,base.ro,1561,base.RO_AB,515510,Câmpeni
base.RO_1570,Florești,base.ro,1570,base.RO_AB,515511,Câmpeni
base.RO_1589,Furduiești,base.ro,1589,base.RO_AB,515512,Câmpeni
base.RO_1598,Mihoești,base.ro,1598,base.RO_AB,515513,Câmpeni
base.RO_1605,Motorăști,base.ro,1605,base.RO_AB,515514,Câmpeni
base.RO_1614,Peste Valea Bistrii,base.ro,1614,base.RO_AB,515515,Câmpeni
base.RO_1623,Poduri,base.ro,1623,base.RO_AB,515516,Câmpeni
base.RO_1632,Sorlița,base.ro,1632,base.RO_AB,515517,Câmpeni
base.RO_1641,Tomușești,base.ro,1641,base.RO_AB,515518,Câmpeni
base.RO_1650,Valea Bistrii,base.ro,1650,base.RO_AB,515519,Câmpeni
base.RO_1669,Valea Caselor,base.ro,1669,base.RO_AB,515520,Câmpeni
base.RO_1678,Vârși,base.ro,1678,base.RO_AB,515521,Câmpeni
base.RO_1703,Cugir,base.ro,1703,base.RO_AB,515600,Cugir
base.RO_1712,Bocșitura,base.ro,1712,base.RO_AB,515601,Cugir
base.RO_1721,Bucuru,base.ro,1721,base.RO_AB,515602,Cugir
base.RO_1730,Călene,base.ro,1730,base.RO_AB,515603,Cugir
base.RO_1749,Fețeni,base.ro,1749,base.RO_AB,515604,Cugir
base.RO_1758,Goașele,base.ro,1758,base.RO_AB,515605,Cugir
base.RO_1767,Mugești,base.ro,1767,base.RO_AB,515606,Cugir
base.RO_1776,Vinerea,base.ro,1776,base.RO_AB,515607,Cugir
base.RO_1801,Ocna Mureș,base.ro,1801,base.RO_AB,515700,Ocna Mureș
base.RO_1810,Uioara de Jos,base.ro,1810,base.RO_AB,515704,Ocna Mureș
base.RO_1829,Uioara de Sus,base.ro,1829,base.RO_AB,515705,Ocna Mureș
base.RO_1838,Cisteiu de Mureș,base.ro,1838,base.RO_AB,515701,Ocna Mureș
base.RO_1847,Micoșlaca,base.ro,1847,base.RO_AB,515702,Ocna Mureș
base.RO_1856,Războieni-Cetate,base.ro,1856,base.RO_AB,515703,Ocna Mureș
base.RO_1883,Sebeș,base.ro,1883,base.RO_AB,515800,Sebeș
base.RO_1892,Lancrăm,base.ro,1892,base.RO_AB,515801,Sebeș
base.RO_1909,Petrești,base.ro,1909,base.RO_AB,515850,Sebeș
base.RO_1918,Răhău,base.ro,1918,base.RO_AB,515802,Sebeș
base.RO_1945,Zlatna,base.ro,1945,base.RO_AB,516100,Zlatna
base.RO_1954,Botești,base.ro,1954,base.RO_AB,516101,Zlatna
base.RO_1963,Budeni,base.ro,1963,base.RO_AB,516102,Zlatna
base.RO_1972,Dealu Roatei,base.ro,1972,base.RO_AB,516103,Zlatna
base.RO_1981,Dobrot,base.ro,1981,base.RO_AB,516104,Zlatna
base.RO_1990,Dumbrava,base.ro,1990,base.RO_AB,516105,Zlatna
base.RO_2005,Feneș,base.ro,2005,base.RO_AB,516106,Zlatna
base.RO_2014,Galați,base.ro,2014,base.RO_AB,516107,Zlatna
base.RO_2023,Izvoru Ampoiului,base.ro,2023,base.RO_AB,516108,Zlatna
base.RO_2032,Pătrângeni,base.ro,2032,base.RO_AB,516109,Zlatna
base.RO_2041,Pirita,base.ro,2041,base.RO_AB,516111,Zlatna
base.RO_2050,Pârau Gruiului,base.ro,2050,base.RO_AB,516110,Zlatna
base.RO_2069,Podu lui Paul,base.ro,2069,base.RO_AB,516112,Zlatna
base.RO_2078,Runc,base.ro,2078,base.RO_AB,516113,Zlatna
base.RO_2087,Ruși,base.ro,2087,base.RO_AB,516114,Zlatna
base.RO_2096,Suseni,base.ro,2096,base.RO_AB,516115,Zlatna
base.RO_2103,Trâmpoiele,base.ro,2103,base.RO_AB,516116,Zlatna
base.RO_2112,Valea Mică,base.ro,2112,base.RO_AB,516117,Zlatna
base.RO_2121,Vâltori,base.ro,2121,base.RO_AB,516118,Zlatna
base.RO_2149,Albac,base.ro,2149,base.RO_AB,517005,Albac
base.RO_2158,Bărăști,base.ro,2158,base.RO_AB,517006,Albac
base.RO_2167,Budăiești,base.ro,2167,base.RO_AB,517007,Albac
base.RO_2176,Cionești,base.ro,2176,base.RO_AB,517008,Albac
base.RO_2185,Costești,base.ro,2185,base.RO_AB,517009,Albac
base.RO_2194,Dealu Lămășoi,base.ro,2194,base.RO_AB,517011,Albac
base.RO_2201,Deve,base.ro,2201,base.RO_AB,517012,Albac
base.RO_2210,După Pleșe,base.ro,2210,base.RO_AB,517013,Albac
base.RO_2229,Fața,base.ro,2229,base.RO_AB,517014,Albac
base.RO_2238,Pleșești,base.ro,2238,base.RO_AB,517016,Albac
base.RO_2247,Potionci,base.ro,2247,base.RO_AB,517017,Albac
base.RO_2256,Rogoz,base.ro,2256,base.RO_AB,517018,Albac
base.RO_2265,Roșești,base.ro,2265,base.RO_AB,517019,Albac
base.RO_2274,Rusești,base.ro,2274,base.RO_AB,517021,Albac
base.RO_2283,Sohodol,base.ro,2283,base.RO_AB,517022,Albac
base.RO_2292,Tamborești,base.ro,2292,base.RO_AB,517023,Albac
base.RO_2318,Almașu Mare,base.ro,2318,base.RO_AB,517030,Almașu Mare
base.RO_2327,Almașu de Mijloc,base.ro,2327,base.RO_AB,517031,Almașu Mare
base.RO_2336,Brădet,base.ro,2336,base.RO_AB,517032,Almașu Mare
base.RO_2345,Cheile Cibului,base.ro,2345,base.RO_AB,517033,Almașu Mare
base.RO_2354,Cib,base.ro,2354,base.RO_AB,517034,Almașu Mare
base.RO_2363,Glod,base.ro,2363,base.RO_AB,517036,Almașu Mare
base.RO_2372,Nădăștia,base.ro,2372,base.RO_AB,517038,Almașu Mare
base.RO_2390,Arieșeni,base.ro,2390,base.RO_AB,517040,Arieșeni
base.RO_2407,Avrămești,base.ro,2407,base.RO_AB,517041,Arieșeni
base.RO_2416,Bubești,base.ro,2416,base.RO_AB,517042,Arieșeni
base.RO_2425,Casa de Piatră,base.ro,2425,base.RO_AB,517043,Arieșeni
base.RO_2434,Cobleș,base.ro,2434,base.RO_AB,517044,Arieșeni
base.RO_2443,Dealu Bajului,base.ro,2443,base.RO_AB,517046,Arieșeni
base.RO_2452,Fața Cristesei,base.ro,2452,base.RO_AB,517047,Arieșeni
base.RO_2461,Fața Lăpușului,base.ro,2461,base.RO_AB,517048,Arieșeni
base.RO_2470,Galbena,base.ro,2470,base.RO_AB,517049,Arieșeni
base.RO_2489,Hodobana,base.ro,2489,base.RO_AB,517051,Arieșeni
base.RO_2498,Izlaz,base.ro,2498,base.RO_AB,517052,Arieșeni
base.RO_2504,Păntești,base.ro,2504,base.RO_AB,517053,Arieșeni
base.RO_2513,Pătrăhăițești,base.ro,2513,base.RO_AB,517054,Arieșeni
base.RO_2522,Poienița,base.ro,2522,base.RO_AB,517056,Arieșeni
base.RO_2531,Ravicești,base.ro,2531,base.RO_AB,517057,Arieșeni
base.RO_2540,Sturu,base.ro,2540,base.RO_AB,517058,Arieșeni
base.RO_2559,Ștei-Arieșeni,base.ro,2559,base.RO_AB,517059,Arieșeni
base.RO_2568,Vanvucești,base.ro,2568,base.RO_AB,517061,Arieșeni
base.RO_2586,Avram Iancu,base.ro,2586,base.RO_AB,517065,Avram Iancu
base.RO_2595,Achimețești,base.ro,2595,base.RO_AB,517066,Avram Iancu
base.RO_2602,Avrămești,base.ro,2602,base.RO_AB,517067,Avram Iancu
base.RO_2611,Bădăi,base.ro,2611,base.RO_AB,517068,Avram Iancu
base.RO_2620,Boldești,base.ro,2620,base.RO_AB,517069,Avram Iancu
base.RO_2639,Călugărești,base.ro,2639,base.RO_AB,517071,Avram Iancu
base.RO_2648,Căsoaia,base.ro,2648,base.RO_AB,517072,Avram Iancu
base.RO_2657,Cândești,base.ro,2657,base.RO_AB,517073,Avram Iancu
base.RO_2666,Cârăști,base.ro,2666,base.RO_AB,517074,Avram Iancu
base.RO_2675,Cârțulești,base.ro,2675,base.RO_AB,517076,Avram Iancu
base.RO_2684,Cocești,base.ro,2684,base.RO_AB,517077,Avram Iancu
base.RO_2693,Cocoșești,base.ro,2693,base.RO_AB,517078,Avram Iancu
base.RO_2700,Coroiești,base.ro,2700,base.RO_AB,517079,Avram Iancu
base.RO_2719,Dealu Crișului,base.ro,2719,base.RO_AB,517081,Avram Iancu
base.RO_2728,Dolești,base.ro,2728,base.RO_AB,517082,Avram Iancu
base.RO_2737,Dumăcești,base.ro,2737,base.RO_AB,517083,Avram Iancu
base.RO_2746,Gojeiești,base.ro,2746,base.RO_AB,517084,Avram Iancu
base.RO_2755,Helerești,base.ro,2755,base.RO_AB,517086,Avram Iancu
base.RO_2764,Incești,base.ro,2764,base.RO_AB,517087,Avram Iancu
base.RO_2773,Jojei,base.ro,2773,base.RO_AB,517088,Avram Iancu
base.RO_2782,Mărtești,base.ro,2782,base.RO_AB,517089,Avram Iancu
base.RO_2791,Orgești,base.ro,2791,base.RO_AB,517091,Avram Iancu
base.RO_2808,Pătruțești,base.ro,2808,base.RO_AB,517092,Avram Iancu
base.RO_2817,Plai,base.ro,2817,base.RO_AB,517093,Avram Iancu
base.RO_2826,Pușelești,base.ro,2826,base.RO_AB,517094,Avram Iancu
base.RO_2835,Șoicești,base.ro,2835,base.RO_AB,517096,Avram Iancu
base.RO_2844,Ștertești,base.ro,2844,base.RO_AB,517097,Avram Iancu
base.RO_2853,Târsa,base.ro,2853,base.RO_AB,517098,Avram Iancu
base.RO_2862,Târsa-Plai,base.ro,2862,base.RO_AB,517099,Avram Iancu
base.RO_2871,Valea Maciului,base.ro,2871,base.RO_AB,517101,Avram Iancu
base.RO_2880,Valea Uțului,base.ro,2880,base.RO_AB,517102,Avram Iancu
base.RO_2899,Verdești,base.ro,2899,base.RO_AB,517103,Avram Iancu
base.RO_2906,Vidrișoara,base.ro,2906,base.RO_AB,517104,Avram Iancu
base.RO_2924,Baia de Arieș,base.ro,2924,base.RO_AB,515300,Baia de Arieș
base.RO_2933,Brăzești,base.ro,2933,base.RO_AB,515301,Baia de Arieș
base.RO_2942,Cioara de Sus,base.ro,2942,base.RO_AB,515302,Baia de Arieș
base.RO_2951,Muncelu,base.ro,2951,base.RO_AB,515303,Baia de Arieș
base.RO_2960,Sartăș,base.ro,2960,base.RO_AB,515304,Baia de Arieș
base.RO_2979,Simulești,base.ro,2979,base.RO_AB,515305,Baia de Arieș
base.RO_2997,Berghin,base.ro,2997,base.RO_AB,517110,Berghin
base.RO_3002,Ghirbom,base.ro,3002,base.RO_AB,517111,Berghin
base.RO_3011,Henig,base.ro,3011,base.RO_AB,517112,Berghin
base.RO_3020,Straja,base.ro,3020,base.RO_AB,517113,Berghin
base.RO_3048,Bistra,base.ro,3048,base.RO_AB,517115,Bistra
base.RO_3057,Aronești,base.ro,3057,base.RO_AB,517116,Bistra
base.RO_3066,Bălești,base.ro,3066,base.RO_AB,517117,Bistra
base.RO_3075,Bălești-Cătun,base.ro,3075,base.RO_AB,517118,Bistra
base.RO_3084,Bârlești,base.ro,3084,base.RO_AB,517119,Bistra
base.RO_3093,Cheleteni,base.ro,3093,base.RO_AB,517121,Bistra
base.RO_3100,Ciuldești,base.ro,3100,base.RO_AB,517122,Bistra
base.RO_3119,Crețești,base.ro,3119,base.RO_AB,517123,Bistra
base.RO_3128,Dealu Muntelui,base.ro,3128,base.RO_AB,517126,Bistra
base.RO_3137,Dâmbureni,base.ro,3137,base.RO_AB,517124,Bistra
base.RO_3146,Durăști,base.ro,3146,base.RO_AB,517127,Bistra
base.RO_3155,Gănești,base.ro,3155,base.RO_AB,517128,Bistra
base.RO_3164,Gârde,base.ro,3164,base.RO_AB,517129,Bistra
base.RO_3173,Hodișești,base.ro,3173,base.RO_AB,517131,Bistra
base.RO_3182,Hudricești,base.ro,3182,base.RO_AB,517132,Bistra
base.RO_3191,Lipaia,base.ro,3191,base.RO_AB,517133,Bistra
base.RO_3208,Lunca Largă,base.ro,3208,base.RO_AB,517134,Bistra
base.RO_3217,Lunca Merilor,base.ro,3217,base.RO_AB,517136,Bistra
base.RO_3226,Mihăiești,base.ro,3226,base.RO_AB,517137,Bistra
base.RO_3235,Nămaș,base.ro,3235,base.RO_AB,517138,Bistra
base.RO_3244,Novăcești,base.ro,3244,base.RO_AB,517139,Bistra
base.RO_3253,Perjești,base.ro,3253,base.RO_AB,517141,Bistra
base.RO_3262,Poiana,base.ro,3262,base.RO_AB,517142,Bistra
base.RO_3271,Poiu,base.ro,3271,base.RO_AB,517143,Bistra
base.RO_3280,Rătitiș,base.ro,3280,base.RO_AB,517144,Bistra
base.RO_3299,Runcuri,base.ro,3299,base.RO_AB,517146,Bistra
base.RO_3306,Sălăgești,base.ro,3306,base.RO_AB,517147,Bistra
base.RO_3315,Ștefanca,base.ro,3315,base.RO_AB,517148,Bistra
base.RO_3324,Tolăcești,base.ro,3324,base.RO_AB,517149,Bistra
base.RO_3333,Tomnatec,base.ro,3333,base.RO_AB,517151,Bistra
base.RO_3342,Trișorești,base.ro,3342,base.RO_AB,517152,Bistra
base.RO_3351,Țărănești,base.ro,3351,base.RO_AB,517153,Bistra
base.RO_3360,Vârși-Rontu,base.ro,3360,base.RO_AB,517154,Bistra
base.RO_3379,Vârșii Mari,base.ro,3379,base.RO_AB,517156,Bistra
base.RO_3388,Vârșii Mici,base.ro,3388,base.RO_AB,517157,Bistra
base.RO_3404,Blandiana,base.ro,3404,base.RO_AB,517160,Blandiana
base.RO_3413,Acmariu,base.ro,3413,base.RO_AB,517161,Blandiana
base.RO_3422,Ibru,base.ro,3422,base.RO_AB,517162,Blandiana
base.RO_3431,Poieni,base.ro,3431,base.RO_AB,517163,Blandiana
base.RO_3440,Răcătău,base.ro,3440,base.RO_AB,517164,Blandiana
base.RO_3468,Bucium,base.ro,3468,base.RO_AB,517165,Bucium
base.RO_3477,Anghelești,base.ro,3477,base.RO_AB,517166,Bucium
base.RO_3486,Bisericani,base.ro,3486,base.RO_AB,517167,Bucium
base.RO_3495,Bucium-Sat,base.ro,3495,base.RO_AB,517168,Bucium
base.RO_3501,Cerbu,base.ro,3501,base.RO_AB,517169,Bucium
base.RO_3510,Ciuculești,base.ro,3510,base.RO_AB,517171,Bucium
base.RO_3529,Coleșeni,base.ro,3529,base.RO_AB,517172,Bucium
base.RO_3538,Dogărești,base.ro,3538,base.RO_AB,517173,Bucium
base.RO_3547,Ferești,base.ro,3547,base.RO_AB,517174,Bucium
base.RO_3556,Florești,base.ro,3556,base.RO_AB,517176,Bucium
base.RO_3565,Gura Izbitei,base.ro,3565,base.RO_AB,517177,Bucium
base.RO_3574,Helești,base.ro,3574,base.RO_AB,517178,Bucium
base.RO_3583,Izbicioara,base.ro,3583,base.RO_AB,517179,Bucium
base.RO_3592,Izbita,base.ro,3592,base.RO_AB,517181,Bucium
base.RO_3609,Jurcuiești,base.ro,3609,base.RO_AB,517182,Bucium
base.RO_3618,Lupulești,base.ro,3618,base.RO_AB,517183,Bucium
base.RO_3627,Măgura,base.ro,3627,base.RO_AB,517184,Bucium
base.RO_3636,Muntari,base.ro,3636,base.RO_AB,517186,Bucium
base.RO_3645,Petreni,base.ro,3645,base.RO_AB,517187,Bucium
base.RO_3654,Poiana,base.ro,3654,base.RO_AB,517188,Bucium
base.RO_3663,Poieni,base.ro,3663,base.RO_AB,517189,Bucium
base.RO_3672,Stâlnișoara,base.ro,3672,base.RO_AB,517191,Bucium
base.RO_3681,Valea Abruzel,base.ro,3681,base.RO_AB,517192,Bucium
base.RO_3690,Valea Albă,base.ro,3690,base.RO_AB,517193,Bucium
base.RO_3707,Valea Cerbului,base.ro,3707,base.RO_AB,517194,Bucium
base.RO_3716,Valea Negrilesii,base.ro,3716,base.RO_AB,517196,Bucium
base.RO_3725,Valea Poienii,base.ro,3725,base.RO_AB,517197,Bucium
base.RO_3734,Valea Șesii,base.ro,3734,base.RO_AB,517198,Bucium
base.RO_3743,Văleni,base.ro,3743,base.RO_AB,517199,Bucium
base.RO_3752,Vâlcea,base.ro,3752,base.RO_AB,517201,Bucium
base.RO_3770,Cenade,base.ro,3770,base.RO_AB,517210,Cenade
base.RO_3789,Capu Dealului,base.ro,3789,base.RO_AB,517211,Cenade
base.RO_3798,Gorgan,base.ro,3798,base.RO_AB,517212,Cenade
base.RO_3814,Cergău Mare,base.ro,3814,base.RO_AB,517216,Cergău
base.RO_3823,Cergău Mic,base.ro,3823,base.RO_AB,517217,Cergău
base.RO_3832,Lupu,base.ro,3832,base.RO_AB,517218,Cergău
base.RO_3850,Ceru-Băcăinți,base.ro,3850,base.RO_AB,517220,Ceru-Băcăinți
base.RO_3869,Bolovănești,base.ro,3869,base.RO_AB,517221,Ceru-Băcăinți
base.RO_3878,Bulbuc,base.ro,3878,base.RO_AB,517222,Ceru-Băcăinți
base.RO_3887,Cucuta,base.ro,3887,base.RO_AB,517223,Ceru-Băcăinți
base.RO_3896,Curpeni,base.ro,3896,base.RO_AB,517224,Ceru-Băcăinți
base.RO_3903,Dumbrăvița,base.ro,3903,base.RO_AB,517226,Ceru-Băcăinți
base.RO_3912,Fântânele,base.ro,3912,base.RO_AB,517227,Ceru-Băcăinți
base.RO_3921,Groși,base.ro,3921,base.RO_AB,517228,Ceru-Băcăinți
base.RO_3930,Valea Mare,base.ro,3930,base.RO_AB,517229,Ceru-Băcăinți
base.RO_3949,Viezuri,base.ro,3949,base.RO_AB,517231,Ceru-Băcăinți
base.RO_3967,Cetatea de Baltă,base.ro,3967,base.RO_AB,517235,Cetatea de Baltă
base.RO_3976,Craciunelu de Sus,base.ro,3976,base.RO_AB,517236,Cetatea de Baltă
base.RO_3985,Sântămărie,base.ro,3985,base.RO_AB,517237,Cetatea de Baltă
base.RO_3994,Tătârlaua,base.ro,3994,base.RO_AB,517238,Cetatea de Baltă
base.RO_4017,Ciuruleasa,base.ro,4017,base.RO_AB,517250,Ciuruleasa
base.RO_4026,Bidigești,base.ro,4026,base.RO_AB,517251,Ciuruleasa
base.RO_4035,Bodrești,base.ro,4035,base.RO_AB,517252,Ciuruleasa
base.RO_4044,Boglești,base.ro,4044,base.RO_AB,517253,Ciuruleasa
base.RO_4053,Buninginea,base.ro,4053,base.RO_AB,517254,Ciuruleasa
base.RO_4062,Ghedulești,base.ro,4062,base.RO_AB,517256,Ciuruleasa
base.RO_4071,Mătișești,base.ro,4071,base.RO_AB,517257,Ciuruleasa
base.RO_4080,Morărești,base.ro,4080,base.RO_AB,517258,Ciuruleasa
base.RO_4099,Vulcan,base.ro,4099,base.RO_AB,517259,Ciuruleasa
base.RO_4115,Câlnic,base.ro,4115,base.RO_AB,517205,Câlnic
base.RO_4124,Cut,base.ro,4124,base.RO_AB,517206,Cut
base.RO_4133,Deal,base.ro,4133,base.RO_AB,517207,Câlnic
base.RO_4151,Cricău,base.ro,4151,base.RO_AB,517265,Cricău
base.RO_4160,Craiva,base.ro,4160,base.RO_AB,517266,Cricău
base.RO_4179,Tibru,base.ro,4179,base.RO_AB,517267,Cricău
base.RO_4197,Crăciunelu de Jos,base.ro,4197,base.RO_AB,517260,Crăciunelu de Jos
base.RO_4204,Bucerdea Grânoasă,base.ro,4204,base.RO_AB,517261,Bucerdea Grânoasă
base.RO_4213,Cornu,base.ro,4213,base.RO_AB,517262,Bucerdea Grânoasă
base.RO_4222,Pădure,base.ro,4222,base.RO_AB,517263,Bucerdea Grânoasă
base.RO_4231,Pânca,base.ro,4231,base.RO_AB,517264,Bucerdea Grânoasă
base.RO_4259,Daia Română,base.ro,4259,base.RO_AB,517270,Daia Română
base.RO_4277,Doștat,base.ro,4277,base.RO_AB,517275,Doștat
base.RO_4286,Boz,base.ro,4286,base.RO_AB,517276,Doștat
base.RO_4295,Dealu Doștatului,base.ro,4295,base.RO_AB,517277,Doștat
base.RO_4311,Fărău,base.ro,4311,base.RO_AB,517280,Fărău
base.RO_4320,Heria,base.ro,4320,base.RO_AB,517281,Fărău
base.RO_4339,Medveș,base.ro,4339,base.RO_AB,517282,Fărău
base.RO_4348,Sânbenedic,base.ro,4348,base.RO_AB,517283,Fărău
base.RO_4357,Șilea,base.ro,4357,base.RO_AB,517284,Fărău
base.RO_4375,Galda de Jos,base.ro,4375,base.RO_AB,517285,Galda de Jos
base.RO_4384,Benic,base.ro,4384,base.RO_AB,517286,Galda de Jos
base.RO_4393,Cetea,base.ro,4393,base.RO_AB,517287,Galda de Jos
base.RO_4400,Galda de Sus,base.ro,4400,base.RO_AB,517288,Galda de Jos
base.RO_4419,Lupșeni,base.ro,4419,base.RO_AB,517289,Galda de Jos
base.RO_4428,Măgura,base.ro,4428,base.RO_AB,517291,Galda de Jos
base.RO_4437,Mesentea,base.ro,4437,base.RO_AB,517292,Galda de Jos
base.RO_4446,Oiejdea,base.ro,4446,base.RO_AB,517293,Galda de Jos
base.RO_4455,Poiana Galdei,base.ro,4455,base.RO_AB,517294,Galda de Jos
base.RO_4464,Răicani,base.ro,4464,base.RO_AB,517296,Galda de Jos
base.RO_4473,Zăgriș,base.ro,4473,base.RO_AB,517297,Galda de Jos
base.RO_4491,Gârbova,base.ro,4491,base.RO_AB,517305,Gârbova
base.RO_4507,Cărpiniș,base.ro,4507,base.RO_AB,517306,Gârbova
base.RO_4516,Reciu,base.ro,4516,base.RO_AB,517307,Gârbova
base.RO_4534,Gârda de Sus,base.ro,4534,base.RO_AB,517310,Gârda de Sus
base.RO_4543,Biharia,base.ro,4543,base.RO_AB,517311,Gârda de Sus
base.RO_4552,Dealu Frumos,base.ro,4552,base.RO_AB,517312,Gârda de Sus
base.RO_4561,Dealu Ordâncușii,base.ro,4561,base.RO_AB,517313,Gârda de Sus
base.RO_4570,Dobrești,base.ro,4570,base.RO_AB,517314,Gârda de Sus
base.RO_4589,Ghețari,base.ro,4589,base.RO_AB,517317,Gârda de Sus
base.RO_4598,Gârda Seacă,base.ro,4598,base.RO_AB,517316,Gârda de Sus
base.RO_4605,Hanășești,base.ro,4605,base.RO_AB,517318,Gârda de Sus
base.RO_4614,Huzărești,base.ro,4614,base.RO_AB,517319,Gârda de Sus
base.RO_4623,Izvoarele,base.ro,4623,base.RO_AB,517321,Gârda de Sus
base.RO_4632,Munună,base.ro,4632,base.RO_AB,517322,Gârda de Sus
base.RO_4641,Ocoale,base.ro,4641,base.RO_AB,517323,Gârda de Sus
base.RO_4650,Plai,base.ro,4650,base.RO_AB,517324,Gârda de Sus
base.RO_4669,Pliști,base.ro,4669,base.RO_AB,517326,Gârda de Sus
base.RO_4678,Scoarța,base.ro,4678,base.RO_AB,517327,Gârda de Sus
base.RO_4687,Sucești,base.ro,4687,base.RO_AB,517329,Gârda de Sus
base.RO_4696,Snide,base.ro,4696,base.RO_AB,517328,Gârda de Sus
base.RO_4712,Hopârta,base.ro,4712,base.RO_AB,517335,Hopârta
base.RO_4721,Silivaș,base.ro,4721,base.RO_AB,517336,Hopârta
base.RO_4730,Șpălnaca,base.ro,4730,base.RO_AB,517337,Hopârta
base.RO_4749,Turdaș,base.ro,4749,base.RO_AB,517338,Hopârta
base.RO_4758,Vama Seacă,base.ro,4758,base.RO_AB,517339,Hopârta
base.RO_4776,Horea,base.ro,4776,base.RO_AB,517340,Horea
base.RO_4785,Baba,base.ro,4785,base.RO_AB,517341,Horea
base.RO_4794,Butești,base.ro,4794,base.RO_AB,517342,Horea
base.RO_4801,Dârlești,base.ro,4801,base.RO_AB,517343,Horea
base.RO_4810,Fericet,base.ro,4810,base.RO_AB,517344,Horea
base.RO_4829,Giurgiuț,base.ro,4829,base.RO_AB,517346,Horea
base.RO_4838,Măncești,base.ro,4838,base.RO_AB,517347,Horea
base.RO_4847,Mătișești,base.ro,4847,base.RO_AB,517348,Horea
base.RO_4856,Niculești,base.ro,4856,base.RO_AB,517349,Horea
base.RO_4865,Pătrușești,base.ro,4865,base.RO_AB,517351,Horea
base.RO_4874,Petreasa,base.ro,4874,base.RO_AB,517352,Horea
base.RO_4883,Preluca,base.ro,4883,base.RO_AB,517353,Horea
base.RO_4892,Teiu,base.ro,4892,base.RO_AB,517354,Horea
base.RO_4909,Trifești,base.ro,4909,base.RO_AB,517356,Horea
base.RO_4918,Zânzești,base.ro,4918,base.RO_AB,517357,Horea
base.RO_4936,Ighiu,base.ro,4936,base.RO_AB,517360,Ighiu
